InvoiceNo,StockCode,ProductName,Quantity,InvoiceDate,Date,Month,UnitPrice,Revenue,CustomerID,Country
537030,22586,Feltcraft Hairband Pink And Blue,12,2010-12-03 16:44:00,2010-12-03,2010-12,0.85,10.2,16455.0,United Kingdom
577606,21232,Strawberry Ceramic Trinket Pot,12,2011-11-21 09:11:00,2011-11-21,2011-11,1.25,15.0,12462.0,Spain
564974,21356,Toast Its - Fairy Flower,6,2011-08-31 15:32:00,2011-08-31,2011-08,0.83,4.9799999999999995,,United Kingdom
566290,85123A,White Hanging Heart T-Light Holder,1,2011-09-11 15:24:00,2011-09-11,2011-09,2.95,2.95,14456.0,United Kingdom
557500,21253,Set Of Picture Frame Stickers,2,2011-06-20 15:27:00,2011-06-20,2011-06,5.79,11.58,,United Kingdom
545897,21905,More Butter Metal Sign,3,2011-03-07 17:22:00,2011-03-07,2011-03,1.63,4.89,,United Kingdom
547374,22427,Enamel Flower Jug Cream,1,2011-03-22 13:54:00,2011-03-22,2011-03,5.95,5.95,16110.0,United Kingdom
538858,22328,Round Snack Boxes Set Of 4 Fruits,96,2010-12-14 13:58:00,2010-12-14,2010-12,2.55,244.79999999999998,16553.0,United Kingdom
553849,22722,Set Of 6 Spice Tins Pantry Design,1,2011-05-19 12:54:00,2011-05-19,2011-05,3.95,3.95,,United Kingdom
556416,22697,Green Regency Teacup And Saucer,2,2011-06-10 12:19:00,2011-06-10,2011-06,2.95,5.9,15527.0,United Kingdom
570465,21932,Scandinavian Paisley Picnic Bag,1,2011-10-10 16:02:00,2011-10-10,2011-10,2.46,2.46,,United Kingdom
567552,22727,Alarm Clock Bakelike Red,12,2011-09-21 10:40:00,2011-09-21,2011-09,3.75,45.0,12583.0,France
566621,22147,Feltcraft Butterfly Hearts,12,2011-09-14 09:22:00,2011-09-14,2011-09,1.45,17.4,15845.0,United Kingdom
540561,20712,Jumbo Bag Woodland Animals,10,2011-01-10 10:32:00,2011-01-10,2011-01,1.95,19.5,13004.0,United Kingdom
577822,23322,Large White Heart Of Wicker,40,2011-11-22 09:34:00,2011-11-22,2011-11,2.55,102.0,14607.0,United Kingdom
568710,20728,Lunch Bag Cars Blue,1,2011-09-28 15:42:00,2011-09-28,2011-09,1.65,1.65,14649.0,United Kingdom
577308,21756,Bath Building Block Word,3,2011-11-18 13:14:00,2011-11-18,2011-11,6.25,18.75,15088.0,United Kingdom
556779,21206,Strawberry Honeycomb Garland,5,2011-06-14 12:45:00,2011-06-14,2011-06,1.65,8.25,16774.0,United Kingdom
548014,21896,Potting Shed Twine,6,2011-03-29 11:29:00,2011-03-29,2011-03,2.1,12.600000000000001,17719.0,United Kingdom
545155,22192,Blue Diner Wall Clock,1,2011-02-28 13:25:00,2011-02-28,2011-02,8.5,8.5,14527.0,United Kingdom
566603,22698,Pink Regency Teacup And Saucer,2,2011-09-13 16:12:00,2011-09-13,2011-09,5.79,11.58,,United Kingdom
574839,23532,Wall Art Work Rest And Play,1,2011-11-07 11:40:00,2011-11-07,2011-11,4.95,4.95,15493.0,United Kingdom
574252,22326,Round Snack Boxes Set Of4 Woodland,12,2011-11-03 13:24:00,2011-11-03,2011-11,2.95,35.400000000000006,12437.0,France
559329,21212,Pack Of 72 Retrospot Cake Cases,24,2011-07-07 15:41:00,2011-07-07,2011-07,0.55,13.200000000000001,15241.0,United Kingdom
565067,21558,Skull Lunch Box With Cutlery,1,2011-08-31 17:16:00,2011-08-31,2011-08,2.55,2.55,15856.0,United Kingdom
563137,22326,Round Snack Boxes Set Of4 Woodland,1,2011-08-12 11:22:00,2011-08-12,2011-08,2.95,2.95,14534.0,United Kingdom
567211,21915,Red Harmonica In Box,2,2011-09-19 11:02:00,2011-09-19,2011-09,1.25,2.5,14159.0,United Kingdom
566985,22844,Vintage Cream Dog Food Container,2,2011-09-16 10:42:00,2011-09-16,2011-09,16.63,33.26,,United Kingdom
568912,21499,Blue Polkadot Wrap,25,2011-09-29 13:45:00,2011-09-29,2011-09,0.42,10.5,17528.0,United Kingdom
541696,21991,Bohemian Collage Stationery Set,2,2011-01-20 18:08:00,2011-01-20,2011-01,2.46,4.92,,United Kingdom
562420,47367B,Pair Padded Hangers Pink Check,2,2011-08-04 16:38:00,2011-08-04,2011-08,3.29,6.58,,United Kingdom
570677,23175,Regency Milk Jug Pink,2,2011-10-11 15:10:00,2011-10-11,2011-10,3.25,6.5,12836.0,United Kingdom
549951,85099B,Jumbo Bag Red Retrospot,10,2011-04-13 12:57:00,2011-04-13,2011-04,2.08,20.8,13134.0,United Kingdom
537638,22461,Savoy Art Deco Clock,1,2010-12-07 15:28:00,2010-12-07,2010-12,25.49,25.49,,United Kingdom
564857,22795,Sweetheart Recipe Book Stand,1,2011-08-31 09:23:00,2011-08-31,2011-08,13.29,13.29,,United Kingdom
537642,85150,Ladies & Gentlemen Metal Sign,1,2010-12-07 15:33:00,2010-12-07,2010-12,5.06,5.06,,United Kingdom
560079,22045,Spaceboy Gift Wrap,25,2011-07-14 16:12:00,2011-07-14,2011-07,0.42,10.5,15521.0,United Kingdom
546683,21556,Ceramic Strawberry Money Box,6,2011-03-16 09:38:00,2011-03-16,2011-03,2.55,15.299999999999999,12868.0,United Kingdom
540183,48138,Doormat Union Flag,10,2011-01-05 13:37:00,2011-01-05,2011-01,6.75,67.5,15093.0,United Kingdom
545589,22727,Alarm Clock Bakelike Red,4,2011-03-04 10:21:00,2011-03-04,2011-03,3.75,15.0,17001.0,United Kingdom
574262,23494,Vintage Doily Deluxe Sewing Kit,3,2011-11-03 14:05:00,2011-11-03,2011-11,5.95,17.85,13721.0,United Kingdom
565471,23306,Set Of 36 Doilies Pantry Design,12,2011-09-05 10:12:00,2011-09-05,2011-09,1.45,17.4,13931.0,United Kingdom
568716,23005,Travel Card Wallet I Love London,1,2011-09-28 16:13:00,2011-09-28,2011-09,0.83,0.83,,United Kingdom
576857,21985,Pack Of 12 Hearts Design Tissues,2,2011-11-16 15:52:00,2011-11-16,2011-11,0.39,0.78,12748.0,United Kingdom
574721,23281,Folding Butterfly Mirror Red,1,2011-11-06 14:43:00,2011-11-06,2011-11,0.83,0.83,17920.0,United Kingdom
558630,22666,Recipe Box Pantry Yellow Design,6,2011-06-30 18:07:00,2011-06-30,2011-06,2.95,17.700000000000003,15615.0,United Kingdom
549250,22329,Round Container Set Of 5 Retrospot,1,2011-04-07 12:10:00,2011-04-07,2011-04,1.65,1.65,14446.0,United Kingdom
578844,22355,Charlotte Bag Suki Design,2,2011-11-25 16:14:00,2011-11-25,2011-11,1.63,3.26,,United Kingdom
575491,22115,Metal Sign Empire Tea,2,2011-11-09 17:47:00,2011-11-09,2011-11,0.79,1.58,15531.0,United Kingdom
551817,84279B,Cherry Blossom Decorative Flask,1,2011-05-04 11:50:00,2011-05-04,2011-05,3.75,3.75,17974.0,United Kingdom
537434,21643,Assorted Tutti Frutti Mirror,3,2010-12-06 16:57:00,2010-12-06,2010-12,2.51,7.529999999999999,,United Kingdom
560094,21340,Classic Metal Birdcage Plant Holder,3,2011-07-14 17:13:00,2011-07-14,2011-07,12.75,38.25,18109.0,United Kingdom
580502,23002,Travel Card Wallet Skulls,3,2011-12-04 13:15:00,2011-12-04,2011-12,0.42,1.26,16931.0,United Kingdom
541810,85114a,Black Enchanted Forest Placemat,4,2011-01-21 15:00:00,2011-01-21,2011-01,3.29,13.16,,United Kingdom
556433,22328,Round Snack Boxes Set Of 4 Fruits,2,2011-06-10 14:01:00,2011-06-10,2011-06,4.13,8.26,,United Kingdom
545872,22914,Blue Coat Rack Paris Fashion,1,2011-03-07 14:51:00,2011-03-07,2011-03,4.95,4.95,15752.0,United Kingdom
548863,21242,Red Retrospot Plate,96,2011-04-04 13:57:00,2011-04-04,2011-04,1.45,139.2,15311.0,United Kingdom
551258,20724,Red Retrospot Charlotte Bag,10,2011-04-27 12:02:00,2011-04-27,2011-04,0.85,8.5,12621.0,Germany
569866,22442,Grow Your Own Flowers Set Of 3,1,2011-10-06 14:50:00,2011-10-06,2011-10,7.95,7.95,12757.0,Portugal
557118,23254,Childrens Cutlery Dolly Girl,4,2011-06-16 17:05:00,2011-06-16,2011-06,4.15,16.6,14849.0,United Kingdom
553489,21870,I Can Only Please One Person Mug,12,2011-05-17 12:43:00,2011-05-17,2011-05,1.25,15.0,15730.0,United Kingdom
551524,22386,Jumbo Bag Pink Polkadot,10,2011-05-01 12:35:00,2011-05-01,2011-05,2.08,20.8,16401.0,United Kingdom
541508,21188,3D Hearts Honeycomb Paper Garland,1,2011-01-18 16:06:00,2011-01-18,2011-01,5.79,5.79,,United Kingdom
557500,21314,Small Glass Heart Trinket Pot,1,2011-06-20 15:27:00,2011-06-20,2011-06,4.13,4.13,,United Kingdom
580730,23319,Box Of 6 Mini 50'S Crackers,3,2011-12-05 17:28:00,2011-12-05,2011-12,4.96,14.879999999999999,,United Kingdom
544945,20727,Lunch Bag Black Skull.,10,2011-02-25 10:53:00,2011-02-25,2011-02,1.65,16.5,17735.0,United Kingdom
547063,22636,Childs Breakfast Set Circus Parade,1,2011-03-20 13:33:00,2011-03-20,2011-03,8.5,8.5,14769.0,United Kingdom
551547,22498,Wooden Regatta Bunting,4,2011-05-03 09:44:00,2011-05-03,2011-05,8.29,33.16,,United Kingdom
576589,22141,Christmas Craft Tree Top Angel,6,2011-11-15 14:29:00,2011-11-15,2011-11,2.1,12.600000000000001,17659.0,United Kingdom
540179,37333,"Retro ""Tea For One""",1,2011-01-05 12:54:00,2011-01-05,2011-01,4.95,4.95,16033.0,United Kingdom
565421,85049G,Chocolate Box Ribbons,1,2011-09-04 12:10:00,2011-09-04,2011-09,1.25,1.25,16744.0,United Kingdom
540356,22112,Chocolate Hot Water Bottle,2,2011-01-06 15:12:00,2011-01-06,2011-01,5.91,11.82,,United Kingdom
550799,21294,Etched Glass Coaster,48,2011-04-20 14:46:00,2011-04-20,2011-04,0.39,18.72,17115.0,United Kingdom
538168,22078,Ribbon Reel Lace Design,5,2010-12-09 19:23:00,2010-12-09,2010-12,2.1,10.5,14702.0,United Kingdom
537823,21288,Stripey Chocolate Nesting Boxes,1,2010-12-08 14:25:00,2010-12-08,2010-12,5.91,5.91,,United Kingdom
559163,22499,Wooden Union Jack Bunting,4,2011-07-06 16:33:00,2011-07-06,2011-07,4.96,19.84,,United Kingdom
546890,22245,"Hook, 1 Hanger ,Magic Garden",12,2011-03-17 18:18:00,2011-03-17,2011-03,0.85,10.2,13394.0,United Kingdom
559672,35923,Candy Heart Hanging Decoration,34,2011-07-11 14:04:00,2011-07-11,2011-07,0.39,13.26,14796.0,United Kingdom
570442,21232,Strawberry Ceramic Trinket Box,1,2011-10-10 14:37:00,2011-10-10,2011-10,1.25,1.25,16549.0,United Kingdom
548373,21935,Suki Shoulder Bag,1,2011-03-30 16:34:00,2011-03-30,2011-03,3.29,3.29,,United Kingdom
551688,22993,Set Of 4 Pantry Jelly Moulds,24,2011-05-03 13:31:00,2011-05-03,2011-05,1.25,30.0,14107.0,United Kingdom
578369,23453,Oval Mini Portrait Frame,1,2011-11-24 11:10:00,2011-11-24,2011-11,1.95,1.95,14698.0,United Kingdom
559980,22436,12 Coloured Party Balloons,40,2011-07-14 11:28:00,2011-07-14,2011-07,0.65,26.0,17314.0,United Kingdom
562804,21259,Victorian Sewing Box Small,2,2011-08-09 14:48:00,2011-08-09,2011-08,5.95,11.9,13355.0,United Kingdom
562114,85093,Candy Spot Egg Warmer Hare,4,2011-08-02 16:14:00,2011-08-02,2011-08,0.83,3.32,,United Kingdom
542898,20752,Blue Polkadot Washing Up Gloves,1,2011-02-01 14:01:00,2011-02-01,2011-02,2.1,2.1,16110.0,United Kingdom
551725,20727,Lunch Bag Black Skull.,100,2011-05-04 08:15:00,2011-05-04,2011-05,1.45,145.0,13798.0,United Kingdom
555282,22467,Gumball Coat Rack,20,2011-06-02 09:04:00,2011-06-02,2011-06,2.55,51.0,12709.0,Germany
542506,22626,Black Kitchen Scales,4,2011-01-28 12:06:00,2011-01-28,2011-01,8.5,34.0,16523.0,United Kingdom
572192,22139,Retrospot Tea Set Ceramic 11 Pc,3,2011-10-21 11:30:00,2011-10-21,2011-10,4.95,14.850000000000001,18118.0,United Kingdom
552874,72812,Large Zinc Glass Candleholder,6,2011-05-12 09:40:00,2011-05-12,2011-05,2.1,12.600000000000001,12621.0,Germany
543114,22692,Doormat Welcome To Our Home,2,2011-02-03 13:26:00,2011-02-03,2011-02,7.95,15.9,14156.0,EIRE
563915,23160,Regency Tea Spoon,12,2011-08-21 13:24:00,2011-08-21,2011-08,1.25,15.0,14224.0,United Kingdom
546008,21992,Vintage Paisley Stationery Set,2,2011-03-08 15:43:00,2011-03-08,2011-03,2.46,4.92,,United Kingdom
543282,22469,Heart Of Wicker Small,3,2011-02-06 16:08:00,2011-02-06,2011-02,1.65,4.949999999999999,12956.0,United Kingdom
562031,85062,Pearl Crystal Pumpkin T-Light Hldr,30,2011-08-01 17:37:00,2011-08-01,2011-08,1.65,49.5,16984.0,United Kingdom
557626,21498,Red Retrospot Wrap,25,2011-06-21 14:29:00,2011-06-21,2011-06,0.42,10.5,14175.0,United Kingdom
548405,21175,Gin + Tonic Diet Metal Sign,12,2011-03-31 09:48:00,2011-03-31,2011-03,2.55,30.599999999999998,17088.0,United Kingdom
547058,22181,Snowstorm Photo Frame Fridge Magnet,12,2011-03-20 12:44:00,2011-03-20,2011-03,0.85,10.2,14232.0,United Kingdom
562680,22557,Plasters In Tin Vintage Paisley,1,2011-08-08 13:46:00,2011-08-08,2011-08,1.65,1.65,17954.0,United Kingdom
560209,23177,Treasure Island Book Box,1,2011-07-15 14:05:00,2011-07-15,2011-07,2.25,2.25,15004.0,United Kingdom
578067,21056,Doctor'S Bag Soft Toy,1,2011-11-22 15:43:00,2011-11-22,2011-11,16.63,16.63,,United Kingdom
542520,85123A,White Hanging Heart T-Light Holder,5,2011-01-28 12:21:00,2011-01-28,2011-01,2.95,14.75,15547.0,United Kingdom
580027,22097,Swallow Square Tissue Box,2,2011-12-01 12:01:00,2011-12-01,2011-12,0.39,0.78,14178.0,United Kingdom
550035,47599A,Pink Party Bags,12,2011-04-14 11:48:00,2011-04-14,2011-04,2.1,25.200000000000003,15039.0,United Kingdom
577252,20668,Disco Ball Christmas Decoration,48,2011-11-18 12:22:00,2011-11-18,2011-11,0.12,5.76,18034.0,United Kingdom
543470,21061,Party Invites Football,12,2011-02-08 14:58:00,2011-02-08,2011-02,0.85,10.2,16951.0,United Kingdom
574336,22791,T-Light Glass Fluted Antique,12,2011-11-04 09:52:00,2011-11-04,2011-11,1.25,15.0,12397.0,Belgium
565915,23355,Hot Water Bottle Keep Calm,2,2011-09-07 15:52:00,2011-09-07,2011-09,4.95,9.9,15752.0,United Kingdom
574328,84030E,English Rose Hot Water Bottle,12,2011-11-04 09:05:00,2011-11-04,2011-11,4.25,51.0,13081.0,United Kingdom
540499,85066,Cream Sweetheart Mini Chest,2,2011-01-09 10:21:00,2011-01-09,2011-01,12.75,25.5,16923.0,United Kingdom
581291,22457,Natural Slate Heart Chalkboard,6,2011-12-08 11:38:00,2011-12-08,2011-12,2.95,17.700000000000003,14135.0,United Kingdom
544598,21090,Set/6 Collage Paper Plates,3,2011-02-21 18:10:00,2011-02-21,2011-02,0.83,2.4899999999999998,,United Kingdom
561314,22293,Hanging Chick Green Decoration,12,2011-07-26 12:36:00,2011-07-26,2011-07,1.45,17.4,16266.0,United Kingdom
538420,17096,Assorted Laquered Incense Holders,1728,2010-12-12 12:03:00,2010-12-12,2010-12,0.17,293.76000000000005,12875.0,United Kingdom
548192,23051,Recycled Acapulco Mat Blue,1,2011-03-29 15:22:00,2011-03-29,2011-03,8.25,8.25,17364.0,United Kingdom
553060,82486,Wood S/3 Cabinet Ant White Finish,4,2011-05-13 10:44:00,2011-05-13,2011-05,8.95,35.8,15826.0,United Kingdom
538637,48194,Doormat Hearts,1,2010-12-13 13:52:00,2010-12-13,2010-12,7.95,7.95,17611.0,United Kingdom
560225,20986,Blue Calculator Ruler,30,2011-07-15 16:27:00,2011-07-15,2011-07,0.83,24.9,,United Kingdom
539607,22892,Set Of Salt And Pepper Toadstools,12,2010-12-20 14:10:00,2010-12-20,2010-12,1.25,15.0,12681.0,France
570009,84991,60 Teatime Fairy Cake Cases,24,2011-10-07 09:38:00,2011-10-07,2011-10,0.55,13.200000000000001,14138.0,United Kingdom
556813,22522,Childs Garden Fork Blue,1,2011-06-14 17:28:00,2011-06-14,2011-06,1.63,1.63,,United Kingdom
556023,22853,Cat Bowl Vintage Cream,3,2011-06-08 12:21:00,2011-06-08,2011-06,3.25,9.75,14527.0,United Kingdom
566441,23287,Red Vintage Spot Beaker,8,2011-09-12 15:23:00,2011-09-12,2011-09,0.85,6.8,17719.0,United Kingdom
580667,21906,Pharmacie First Aid Tin,2,2011-12-05 14:19:00,2011-12-05,2011-12,6.75,13.5,15031.0,United Kingdom
550310,22700,Black And White Dog Bowl,6,2011-04-17 11:04:00,2011-04-17,2011-04,2.95,17.700000000000003,15985.0,United Kingdom
577696,22315,200 Red + White Bendy Straws,1,2011-11-21 11:57:00,2011-11-21,2011-11,1.25,1.25,16406.0,United Kingdom
578664,22734,Set Of 6 Ribbons Vintage Christmas,4,2011-11-24 16:59:00,2011-11-24,2011-11,2.89,11.56,15910.0,United Kingdom
538524,20767,Blue Paisley Journal,1,2010-12-13 09:35:00,2010-12-13,2010-12,5.06,5.06,,United Kingdom
559040,22083,Paper Chain Kit Retrospot,1,2011-07-05 15:33:00,2011-07-05,2011-07,6.63,6.63,,United Kingdom
571257,21991,Bohemian Collage Stationery Set,1,2011-10-14 17:17:00,2011-10-14,2011-10,2.46,2.46,,United Kingdom
576329,84707A,Silver Jewelled Mirror Trinket Tray,1,2011-11-14 15:22:00,2011-11-14,2011-11,19.96,19.96,,United Kingdom
540154,82613C,"Metal Sign,Cupcake Single Hook",2,2011-01-05 11:30:00,2011-01-05,2011-01,0.85,1.7,,United Kingdom
581238,23493,Vintage Doily Travel Sewing Kit,1,2011-12-08 10:53:00,2011-12-08,2011-12,3.29,3.29,,United Kingdom
549281,21931,Jumbo Storage Bag Suki,10,2011-04-07 13:19:00,2011-04-07,2011-04,2.08,20.8,17735.0,United Kingdom
546096,22863,Soap Dish Brocante,8,2011-03-09 11:59:00,2011-03-09,2011-03,2.95,23.6,15502.0,United Kingdom
576329,22262,Felt Egg Cosy Chicken,1,2011-11-14 15:22:00,2011-11-14,2011-11,1.63,1.63,,United Kingdom
558066,21213,Pack Of 72 Skull Cake Cases,1,2011-06-24 15:45:00,2011-06-24,2011-06,1.25,1.25,,United Kingdom
569717,22470,Heart Of Wicker Large,12,2011-10-06 08:25:00,2011-10-06,2011-10,2.95,35.400000000000006,13845.0,United Kingdom
536754,20974,12 Pencils Small Tube Skull,6,2010-12-02 14:09:00,2010-12-02,2010-12,0.65,3.9000000000000004,14449.0,United Kingdom
547687,20725,Lunch Bag Red Retrospot,10,2011-03-24 14:52:00,2011-03-24,2011-03,1.65,16.5,15078.0,United Kingdom
553014,84692,Box Of 24 Cocktail Parasols,12,2011-05-12 18:49:00,2011-05-12,2011-05,0.42,5.04,13451.0,United Kingdom
572567,22897,Oven Mitt Apples Design,10,2011-10-25 10:27:00,2011-10-25,2011-10,1.45,14.5,12398.0,Switzerland
574672,21992,Vintage Paisley Stationery Set,2,2011-11-06 12:25:00,2011-11-06,2011-11,1.25,2.5,13532.0,United Kingdom
573380,37450,Ceramic Cake Bowl + Hanging Cakes,2,2011-10-30 14:04:00,2011-10-30,2011-10,2.95,5.9,14572.0,United Kingdom
573371,84988,Set Of 72 Pink Heart Paper Doilies,12,2011-10-30 13:34:00,2011-10-30,2011-10,1.45,17.4,13113.0,United Kingdom
555110,22616,Pack Of 12 London Tissues,1,2011-05-31 14:34:00,2011-05-31,2011-05,0.29,0.29,17841.0,United Kingdom
540604,84247G,"Decoupage,Greeting Card,",12,2011-01-10 11:38:00,2011-01-10,2011-01,0.42,5.04,15326.0,United Kingdom
575649,22847,Bread Bin Diner Style Ivory,4,2011-11-10 14:23:00,2011-11-10,2011-11,14.95,59.8,,United Kingdom
552000,22303,Coffee Mug Apples Design,2,2011-05-05 15:56:00,2011-05-05,2011-05,4.96,9.92,,United Kingdom
537193,22890,Novelty Biscuits Cake Stand 3 Tier,1,2010-12-05 13:49:00,2010-12-05,2010-12,9.95,9.95,15023.0,United Kingdom
579142,22940,Feltcraft Christmas Fairy,2,2011-11-28 13:06:00,2011-11-28,2011-11,4.25,8.5,16744.0,United Kingdom
552677,21786,Polkadot Rain Hat,1,2011-05-10 15:07:00,2011-05-10,2011-05,0.79,0.79,,United Kingdom
574755,21755,Love Building Block Word,3,2011-11-07 09:28:00,2011-11-07,2011-11,6.25,18.75,13078.0,United Kingdom
571665,23311,Vintage Christmas Stocking,12,2011-10-18 12:59:00,2011-10-18,2011-10,2.55,30.599999999999998,12540.0,Spain
579283,22842,Biscuit Tin Vintage Red,2,2011-11-29 10:45:00,2011-11-29,2011-11,6.75,13.5,13883.0,United Kingdom
572483,22537,Magic Drawing Slate Dinosaur,1,2011-10-24 13:50:00,2011-10-24,2011-10,0.42,0.42,16444.0,United Kingdom
573892,22161,Heart Decoration Rustic Hanging,24,2011-11-01 13:57:00,2011-11-01,2011-11,0.19,4.5600000000000005,14911.0,EIRE
542618,22469,Heart Of Wicker Small,3,2011-01-30 15:52:00,2011-01-30,2011-01,1.65,4.949999999999999,14502.0,United Kingdom
574072,22138,Baking Set 9 Piece Retrospot,12,2011-11-02 14:58:00,2011-11-02,2011-11,4.95,59.400000000000006,15414.0,United Kingdom
539415,22367,Childrens Apron Spaceboy Design,24,2010-12-17 13:49:00,2010-12-17,2010-12,1.95,46.8,15204.0,United Kingdom
553710,22750,Feltcraft Princess Lola Doll,2,2011-05-18 15:35:00,2011-05-18,2011-05,3.75,7.5,17338.0,United Kingdom
557772,85099C,Jumbo Bag Baroque Black White,10,2011-06-22 14:47:00,2011-06-22,2011-06,2.08,20.8,16458.0,United Kingdom
558461,23197,Sketchbook Magnetic Shopping List,2,2011-06-29 15:03:00,2011-06-29,2011-06,1.45,2.9,13263.0,United Kingdom
542836,22417,Pack Of 60 Spaceboy Cake Cases,4,2011-02-01 11:31:00,2011-02-01,2011-02,0.55,2.2,16745.0,United Kingdom
551584,20723,Strawberry Charlotte Bag,10,2011-05-03 11:22:00,2011-05-03,2011-05,0.85,8.5,15620.0,United Kingdom
579470,22537,Magic Drawing Slate Dinosaur,1,2011-11-29 15:06:00,2011-11-29,2011-11,0.42,0.42,16549.0,United Kingdom
558642,21900,"Key Fob , Shed",24,2011-07-01 09:47:00,2011-07-01,2011-07,0.65,15.600000000000001,17667.0,United Kingdom
577801,17003,Brocade Ring Purse,36,2011-11-21 17:04:00,2011-11-21,2011-11,0.39,14.040000000000001,17629.0,United Kingdom
552051,82600,No Singing Metal Sign,3,2011-05-06 10:10:00,2011-05-06,2011-05,2.1,6.300000000000001,14796.0,United Kingdom
581492,85131B,Beaded Crystal Heart Green On Stick,1,2011-12-09 10:03:00,2011-12-09,2011-12,0.83,0.83,,United Kingdom
538744,84032B,Charlie + Lola Red Hot Water Bottle,1,2010-12-14 11:26:00,2010-12-14,2010-12,2.95,2.95,15356.0,United Kingdom
575477,21791,Vintage Heads And Tails Card Game,1,2011-11-09 16:14:00,2011-11-09,2011-11,2.46,2.46,,United Kingdom
558904,22852,Dog Bowl Vintage Cream,2,2011-07-04 16:18:00,2011-07-04,2011-07,8.29,16.58,,United Kingdom
576676,23173,Regency Teapot Roses,2,2011-11-16 12:03:00,2011-11-16,2011-11,9.95,19.9,16855.0,United Kingdom
558878,22893,Mini Cake Stand T-Light Holder,6,2011-07-04 13:53:00,2011-07-04,2011-07,0.42,2.52,16385.0,United Kingdom
562542,22032,Botanical Lily Greeting Card,12,2011-08-05 15:40:00,2011-08-05,2011-08,0.42,5.04,17377.0,United Kingdom
563427,15058A,Blue Polkadot Garden Parasol,2,2011-08-16 11:40:00,2011-08-16,2011-08,7.95,15.9,16470.0,United Kingdom
571850,21841,Baby Mouse Red Gingham Dress,3,2011-10-19 12:54:00,2011-10-19,2011-10,4.25,12.75,14698.0,United Kingdom
577033,21808,"Christmas Garland Stars,Trees",5,2011-11-17 13:16:00,2011-11-17,2011-11,3.75,18.75,17797.0,United Kingdom
580129,20914,Set/5 Red Retrospot Lid Glass Bowls,6,2011-12-01 18:03:00,2011-12-01,2011-12,2.95,17.700000000000003,17426.0,United Kingdom
537023,22072,Red Retrospot Tea Cup And Saucer,1,2010-12-03 16:02:00,2010-12-03,2010-12,3.75,3.75,16725.0,United Kingdom
541424,22560,Traditional Modelling Clay,1,2011-01-17 17:57:00,2011-01-17,2011-01,2.46,2.46,,United Kingdom
538349,21705,Bag 500G Swirly Marbles,2,2010-12-10 14:59:00,2010-12-10,2010-12,3.36,6.72,,United Kingdom
564167,22385,Jumbo Bag Spaceboy Design,10,2011-08-23 13:50:00,2011-08-23,2011-08,2.08,20.8,17735.0,United Kingdom
578044,23493,Vintage Doily Travel Sewing Kit,10,2011-11-22 14:41:00,2011-11-22,2011-11,1.95,19.5,13488.0,United Kingdom
556780,22189,Cream Heart Card Holder,3,2011-06-14 12:46:00,2011-06-14,2011-06,3.95,11.850000000000001,14524.0,United Kingdom
537237,22282,12 Egg House Painted Wood,2,2010-12-06 09:58:00,2010-12-06,2010-12,25.49,50.98,,United Kingdom
